Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2023,BMW,BMX,BMW,330e Sedan,FM00670,0,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX10075081,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0104500,0.5793000,253.3888000,0.0017500,,0.0023900,0.0001100,34.8,MPG,25.8000000,44.7000000,29.0000000,46.4000000,0.1530000,0.0770000,-0.0350000,46.100,0.0330,0.017840,15.900,0.25800,0.015090,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e Sedan,FM00670,0,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX10075082,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002050,0.0320254,190.4000066,0.0025884,,0,,46.4,MPG,,,,,0.0423637,-0.1868767,0.0673244,46.100,0.0330,0.017840,15.900,0.25800,0.015090,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX10074501,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0025934,1.7574886,492.8673951,0.0019386,,0.0022244,,17.8,MPG,,,,,-0.6685767,-0.1411526,0.1405013,59.500,-0.5070,0.023980,8.700,-0.01100,0.018020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX10074502,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0265676,0.8872027,377.7717010,,,0.0049809,,23.1,MPG,17.1000000,24.4000000,27.8000000,,0.2865683,0.0684234,0.0512100,66.100,-0.5630,0.026650,0.300,-0.04200,0.018300,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX10074509,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,59.500,-0.5070,0.023980,8.700,-0.01100,0.018020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX10074511,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,59.500,-0.5070,0.023980,8.700,-0.01100,0.018020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX91005115,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0010020,0.1539087,294.2496338,0.0093485,0.0002760,0.0006243,0,30.2,MPG,20.2613220,34.9926491,,,-2.0977256,-1.1530232,-0.9604596,59.500,-0.5070,0.023980,8.700,-0.01100,0.018020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX91005116,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004932,0,192.9428406,0.0022582,,0.0000993,0,46.0,MPG,,,,,6.5473895,5.3009143,0.6257566,59.500,-0.5070,0.023980,8.700,-0.01100,0.018020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330e xDrive Sedan,FM00680,1,2.000,PBMXJ02.0H30,Both,181,4,XB1142O1G20X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.23,28.8,1,Not eqipped,PBMX91005136,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0154457,0.6325353,275.3245850,0.0011384,,0.0019914,0.0000132,32.2,MPG,21.7223339,35.8822289,30.6768208,45.9169159,2.5907860,1.8644468,1.1542522,59.500,-0.5070,0.023980,8.700,-0.01100,0.018020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i Sedan,FM00689,0,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,PBMX10076007,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0063319,0.4061563,268.0063251,0.0025451,,0.0024360,0.0010429,32.9,MPG,30.9485398,32.0745975,36.1558821,,2.2463400,1.8204224,0.3737682,44.600,-0.1260,0.018910,19.500,0.16200,0.014870,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i Sedan,FM00689,0,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,PBMX10076008,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002279,0.0484963,174.9979795,0.0025463,,0.0000102,,50.4,MPG,,,,,0.5441753,0.2556612,-0.5803077,44.600,-0.1260,0.018910,19.500,0.16200,0.014870,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i Sedan,FM00689,0,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,PBMX10076010,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0057168,0.2645867,263.6137963,0.0034233,,0.0016877,0.0011323,33.4,MPG,31.2431004,32.8029193,36.7335664,,1.4924948,0.6817256,-0.9643801,44.600,-0.1260,0.018910,19.500,0.16200,0.014870,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i Sedan,FM00689,1,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,PBMX91005150,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0099180,0.5400698,283.7138062,0.0036097,0.0001406,0.0025903,0.0008490,31.2,MPG,28.6168880,30.9199886,34.0424652,,2.2327898,1.3008628,0.0709861,51.500,-0.1030,0.019380,21.400,0.28700,0.015020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i Sedan,FM00689,1,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,PBMX91005151,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003530,0.0271690,192.2844238,0.0023721,,0.0060534,0.0000179,46.2,MPG,,,,,9.9680271,7.6427236,0.8044783,51.500,-0.1030,0.019380,21.400,0.28700,0.015020,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i xDrive Sedan,FM00688,0,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,PBMX10075987,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0064011,0.2482338,286.3600668,0.0025142,,0.0014329,0.0005203,30.8,MPG,30.2233876,30.8519363,31.1315246,,-0.7822432,-0.6710382,-1.7896872,49.100,-0.1490,0.020010,7.000,0.11100,0.015500,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i xDrive Sedan,FM00688,0,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,PBMX10075988,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0002447,182.3254313,0.0023354,,0,,48.5,MPG,,,,,0.7195259,0.7611545,0.1071425,49.100,-0.1490,0.020010,7.000,0.11100,0.015500,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i xDrive Sedan,FM00688,1,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,PBMX10075989,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0066065,0.4076513,297.6909668,0.0018809,,0.0016952,0.0004551,29.6,MPG,27.8186549,29.1109430,32.0918873,,3.0629696,1.9679191,0.4284967,56.200,-0.1270,0.020490,11.600,0.09800,0.016760,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,330i xDrive Sedan,FM00688,1,2.000,PBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,PBMX10075990,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000296,0.0308598,197.4707979,0.0022165,,0.0000079,,44.8,MPG,,,,,6.6358691,5.6126018,0.0881119,56.200,-0.1270,0.020490,11.600,0.09800,0.016760,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Convertible,CE02317,0,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066521,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0068297,0.4669734,289.4469857,0.0078076,,0.0019236,0.0043397,30.3,MPG,28.7732857,29.5993011,33.0036517,,2.0474733,1.1392769,-0.4610578,50.600,-0.1480,0.018950,22.100,0.22500,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Convertible,CE02317,0,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066526,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006767,0.0124286,185.0694386,0.0025517,,0.0000803,,47.5,MPG,,,,,4.5102748,3.5941339,-0.3654953,50.600,-0.1480,0.018950,22.100,0.22500,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066529,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0068193,0.1976641,290.5399473,0.0081514,,0.0015301,0.0018868,30.2,MPG,28.9940531,29.5062179,32.6562788,,-2.0740324,-1.1928948,-1.5718129,57.500,-0.1240,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066530,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001600,0.0207000,190.2777000,0.0025000,,0,,46.3,MPG,,,,,-6.0310000,-5.0060000,-0.6970000,57.500,-0.1240,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066531,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0066861,0.3485738,285.2944526,0.0093025,,0.0019419,0.0021939,30.8,MPG,29.0694262,30.4151738,32.8350195,,-2.3495442,-1.6925734,-2.0763431,57.500,-0.1240,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066532,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000723,0.0026831,189.4482481,0.0022007,,0.0000097,,46.5,MPG,,,,,-3.4676984,-3.2766566,-1.2119340,57.500,-0.1240,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Coupe,CD19713,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065543,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065877,0.2697491,260.1399804,0.0112926,,0.0019706,0.0024626,33.8,MPG,32.4644051,33.0519330,36.1944903,,-0.0909897,-0.2152925,-1.1220502,48.500,-0.1530,0.017740,18.200,0.04200,0.015630,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Coupe,CD19713,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065544,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002143,0.0281343,173.9119441,0.0029412,,0,,50.5,MPG,,,,,4.8601284,3.6294270,0.0826711,48.500,-0.1530,0.017740,18.200,0.04200,0.015630,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065545,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0076317,0.3757518,273.2400778,0.0081125,,0.0021482,0.0026261,32.1,MPG,30.1771203,31.7193534,34.4159587,,-0.7445794,-0.8348242,-1.5364547,56.000,-0.1280,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065599,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001888,0.0238065,178.9754248,0.0032238,,0,,49.1,MPG,,,,,0.1457849,-0.4173914,-0.4364440,56.000,-0.1280,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065603,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002661,0.0000007,178.2042780,0.0033213,,0,,49.4,MPG,,,,,0.3660036,0.2475261,-0.3343218,56.000,-0.1280,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Gran Coupe,FK23641,5,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10075999,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0073546,0.3842740,270.1605746,0.0049603,,0.0017435,0.0004488,32.6,MPG,31.0460982,31.9526440,35.1903365,,1.6895069,1.2214148,0.0970890,44.100,-0.1130,0.019800,18.600,0.24300,0.015240,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Gran Coupe,FK23641,5,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10076000,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003911,0.0101907,176.7361653,0.0025263,,0,,49.9,MPG,,,,,-1.1116153,-0.9016705,-0.5995773,44.100,-0.1130,0.019800,18.600,0.24300,0.015240,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Gran Coupe,FK23641,6,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10076001,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0075370,0.3851819,269.4731436,0.0046935,,0.0019554,0.0004421,32.7,MPG,30.8329360,32.3112727,35.0243674,,1.1988546,0.9534698,-0.4961138,49.000,-0.0920,0.019770,22.200,0.23300,0.015700,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i Gran Coupe,FK23641,6,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10076002,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001783,0.0126211,177.5979165,0.0021011,,0,,49.6,MPG,,,,,0.6632863,0.5031885,-0.4956416,49.000,-0.0920,0.019770,22.200,0.23300,0.015700,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Convertible,CF26844,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070190,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058659,0.2520634,290.4676209,0.0024427,0.0002989,0.0012549,0.0002726,30.3,MPG,28.1797176,29.7952180,32.9911813,,-1.7152982,-1.3857764,-1.8495926,50.500,-0.1450,0.019820,2.200,0.04000,0.016160,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Convertible,CF26844,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070191,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000865,0.0020431,183.3684527,0.0022714,,0,,48.0,MPG,,,,,-2.0141699,-1.5064839,-0.5486405,50.500,-0.1450,0.019820,2.200,0.04000,0.016160,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070198,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0079082,0.2749315,302.1324852,0.0022837,,0.0015841,0.0005002,29.1,MPG,27.1334681,28.7201099,31.4550587,,-2.1137332,-1.3343235,-0.8382064,58.200,-0.1220,0.020580,11.000,0.12300,0.016290,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070200,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001026,0.0077643,197.9007859,0.0016756,,0,,44.4,MPG,,,,,-20.6038525,-17.3177304,-1.6494958,58.200,-0.1220,0.020580,11.000,0.12300,0.016290,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065913,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0078073,0.4539393,288.2270587,0.0115578,,0.0022311,0.0028109,30.4,MPG,28.8778333,29.6771202,33.2104998,,0.7070349,0.6066229,-0.3016760,52.800,-0.1820,0.018550,5.900,0.11200,0.013910,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065914,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001826,0.0043229,178.8408810,0.0020299,,0,,49.1,MPG,,,,,3.1460383,2.2889702,-0.1372093,52.800,-0.1820,0.018550,5.900,0.11200,0.013910,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065917,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065851,0.3681382,295.8051621,0.0074927,,0.0015757,0.0032696,29.6,MPG,28.2579916,29.2106110,31.8263344,,2.1798862,1.1720432,-0.1700862,60.500,-0.1570,0.019250,12.200,0.24000,0.013740,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065918,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000427,0.0008702,197.3080570,0.0025489,,0,,44.6,MPG,,,,,3.1972955,2.6447604,0.0716698,60.500,-0.1570,0.019250,12.200,0.24000,0.013740,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Gran Coupe,FL25856,0,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.92,24.3,1,Not eqipped,PBMX10073281,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058827,0.4976089,295.9375972,0.0047178,,0.0017640,0.0006323,29.7,MPG,28.3949977,29.2042345,32.0001032,,1.5355078,0.9148284,-0.0346781,58.100,-0.5160,0.023580,15.500,-0.27000,0.019180,TWC,Three-way catalyst,N,,,N,No averaging
2023,BMW,BMX,BMW,430i xDrive Gran Coupe,FL25856,0,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.92,24.3,1,Not eqipped,PBMX10073282,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002247,0.0036275,184.9915304,0.0020942,,0,,47.7,MPG,,,,,2.7564635,2.4753838,0.3937180,58.100,-0.5160,0.023580,15.500,-0.27000,0.019180,TWC,Three-way catalyst,N,,,N,No averaging
